contract_size,ua_tse_code,ua_ticker,ua_close_price,ua_yesterday_price,begin_date,end_date,strike_price,days_to_maturity,tse_code,last_price,open_positions,close_price,yesterday_price,notional_value,trades_value,trades_volume,trades_num,name,ticker,bid_price,bid_volume,ask_price,ask_volume,yesterday_open_positions,option_type
1000,17914401175772326,اهرم,15220,15360,20241019,20250312,14000,124,51353774030898595,3020,331,3020,3259,15220000.0,3020000.0,1,1,اختيارخ اهرم-14000-1403/12/22,ضهرم1236,2000,100,3529,109,331,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,2000,100,10810035312950750,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-2000-1403/11/28,ضهمن1123,1,600,0,0,0,call
1000,778253364357513,وبملت,2022,2006,20241019,20250212,1700,96,40915168339213838,356,4,356,356,0.0,0.0,0,0,اختيارخ وبملت-1700-1403/11/24,ضملت1166,325,6,0,0,4,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,1300,33,54865125783536805,400,10,400,400,0.0,0.0,0,0,اختيارخ وبصادر-1300-1403/09/21,ضصاد9015,0,0,0,0,10,call
1000,63917421733088077,وتجارت,1306,1331,20240914,20250108,1900,61,62825301833156696,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1900-1403/10/19,ضجار1062,1,100,0,0,0,call
1000,48990026850202503,خگستر,3112,3169,20240831,20241225,2600,47,60960409968859293,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-2600-1403/10/05,ضستر1015,20,150,0,0,0,call
1000,43362635835198978,هاي وب,609,613,20240819,20241204,700,26,44214149739652950,30,100,30,30,0.0,0.0,0,0,اختيارخ هاي وب-700-1403/09/14,ضهاي9017,0,0,0,0,100,call
1000,65883838195688438,خودرو,2248,2246,20240803,20241225,2200,47,44297440721959768,234,69384,234,201,35536384000.0,3705800000.0,15808,172,اختيارخ خودرو-2200-1403/10/05,ضخود1083,235,10,245,35,69384,call
1000,35425587644337450,فملي,6050,6090,20240928,20250122,7000,75,21752106888956614,380,52,376,376,0.0,0.0,0,0,اختيارخ فملي-7000-1403/11/03,ضملي1194,9,140,0,0,52,call
1000,7745894403636165,شپنا,2976,2945,20241102,20250226,3000,110,48743345375723296,1,0,1,1,0.0,0.0,0,0,اختيارخ شپنا-3000-1403/12/08,ضشنا1215,210,115,0,0,0,call
1000,44891482026867833,خساپا,2132,2132,20240619,20241120,2400,12,6336857787815747,8,760711,8,8,0.0,0.0,0,0,اختيارخ خساپا-2400-1403/08/30,ضسپا8065,2,500,0,0,760711,call
1000,44891482026867833,خساپا,2132,2132,20240922,20250212,3250,96,31831789380070917,1,0,1,1,0.0,0.0,0,0,اختيارخ خساپا-3250-1403/11/24,ضسپا1127,2,60,0,0,0,call
1000,2400322364771558,شستا,907,916,20241102,20250409,1400,152,33949149783504894,1,0,1,1,0.0,0.0,0,0,اختيارخ شستا-1400-1404/01/20,ضستا0128,1,100,105,110,0,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,13000,96,14656085212887106,3577,494,3483,3589,3135320000.0,717600000.0,206,3,اختيارخ اهرم-13000-1403/11/24,ضهرم1102,2042,30,3656,101,494,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,16000,96,18154069997422059,1500,5764,1500,1551,2359100000.0,232500000.0,155,3,اختيارخ اهرم-16000-1403/11/24,ضهرم1105,1502,30,1700,500,5764,call
1000,778253364357513,وبملت,2022,2006,20240817,20241218,1900,40,20982068327048956,185,1815,161,141,424620000.0,33725000.0,210,4,اختيارخ وبملت-1900-1403/09/28,ضملت9017,185,1195,303,11,1815,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,2200,33,25915157642663566,20,23510,20,20,0.0,0.0,0,0,اختيارخ وبصادر-2200-1403/09/21,ضصاد9023,0,0,0,0,23510,call
1000,63917421733088077,وتجارت,1306,1331,20241109,20250305,1200,117,3058715439530762,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1200-1403/12/15,ضجار1215,0,0,0,0,0,call
1000,46348559193224090,فولاد,4178,4204,20240824,20241211,5000,33,23163900290218833,10,16903,11,10,25068000.0,64000.0,6,2,اختيارخ فولاد-5000-1403/09/21,ضفلا9018,2,3000,13,300,16903,call
1000,65883838195688438,خودرو,2248,2246,20240831,20250122,3000,75,34778813001122982,29,415758,25,22,66459872000.0,746194000.0,29564,59,اختيارخ خودرو-3000-1403/11/03,ضخود1136,26,1000,30,500,415758,call
1000,7745894403636165,شپنا,2976,2945,20241102,20250226,5500,110,2432796225890576,1,0,1,1,0.0,0.0,0,0,اختيارخ شپنا-5500-1403/12/08,ضشنا1222,2,350,0,0,0,call
1000,64216772923447100,شتاب,8410,8490,20240713,20241113,9000,5,33716607735788460,40,39489,52,74,4364790000.0,26804000.0,519,6,اختيارخ شتاب-9000-1403/08/23,ضتاب8017,21,289,60,500,39489,call
1000,64216772923447100,شتاب,8410,8490,20240831,20250101,11000,54,67523945291052803,410,0,410,410,0.0,0.0,0,0,اختيارخ شتاب-11000-1403/10/12,ضتاب1008,0,0,0,0,0,call
1000,44891482026867833,خساپا,2132,2132,20240922,20250212,3000,96,19823760562870680,1,0,1,1,0.0,0.0,0,0,اختيارخ خساپا-3000-1403/11/24,ضسپا1126,2,340,0,0,0,call
1000,2400322364771558,شستا,907,916,20240727,20250101,650,54,28120535187545323,320,5332,303,311,413592000.0,138124000.0,456,15,اختيارخ شستا-650-1403/10/12,ضستا1032,252,50,319,52,5332,call
1000,2400322364771558,شستا,907,916,20240727,20250101,1350,54,35534457348764371,5,242,5,5,0.0,0.0,0,0,اختيارخ شستا-1350-1403/10/12,ضستا1039,1,1700,0,0,242,call
1000,17914401175772326,اهرم,15220,15360,20240615,20241120,26000,12,33923258861013439,1,0,1,1,0.0,0.0,0,0,اختيارخ اهرم-26000-1403/08/30,ضهرم8008,0,0,0,0,0,call
1000,17914401175772326,اهرم,15220,15360,20240720,20241218,20000,40,42579170299562586,125,67197,113,129,43559640000.0,324526000.0,2862,58,اختيارخ اهرم-20000-1403/09/28,ضهرم9005,128,12,139,85,67197,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,18000,96,42750051169321955,1070,25996,1033,749,5981460000.0,405880000.0,393,14,اختيارخ اهرم-18000-1403/11/24,ضهرم1106,750,300,1100,5,25996,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,1600,33,36817766046553209,61,500,60,60,0.0,0.0,0,0,اختيارخ وبصادر-1600-1403/09/21,ضصاد9018,0,0,0,0,500,call
1000,28320293733348826,وبصادر,1506,1534,20241012,20250205,1200,89,57965429097675589,488,92,490,490,0.0,0.0,0,0,اختيارخ وبصادر-1200-1403/11/17,ضصاد1148,0,0,0,0,92,call
1000,46348559193224090,فولاد,4178,4204,20240824,20241211,5500,33,24048092421087889,5,1380,5,5,0.0,0.0,0,0,اختيارخ فولاد-5500-1403/09/21,ضفلا9019,0,0,8,100,1380,call
1000,48990026850202503,خگستر,3112,3169,20241026,20250219,4000,103,27103414264436637,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-4000-1403/12/01,ضستر1219,1,100,0,0,0,call
1000,43362635835198978,هاي وب,609,613,20240819,20241204,400,26,59469226764425417,250,10,250,250,0.0,0.0,0,0,اختيارخ هاي وب-400-1403/09/14,ضهاي9014,53,70,350,9,10,call
1000,65883838195688438,خودرو,2248,2246,20240831,20250122,1900,75,68520415408555047,500,4446,581,463,303480000.0,78412000.0,135,8,اختيارخ خودرو-1900-1403/11/03,ضخود1130,303,25,0,0,4446,call
1000,65883838195688438,خودرو,2248,2246,20240928,20250219,2600,103,57889816820486398,150,18694,149,167,3010072000.0,198880000.0,1339,18,اختيارخ خودرو-2600-1403/12/01,ضخود1232,125,50,150,464,18694,call
1000,67261627618765635,خودران,7840,7900,20240824,20241211,11000,33,27311467506973484,1,0,1,1,0.0,0.0,0,0,اختيارخ خودران-11000-03/09/21,ضران9009,1,100,0,0,0,call
1000,67261627618765635,خودران,7840,7900,20241021,20250216,6500,100,9547395174528244,2000,1567,1757,1931,6272000000.0,1405250000.0,800,14,اختيارخ خودران-6500-03/11/28,ضران1103,1800,20,1949,70,1567,call
1000,67261627618765635,خودران,7840,7900,20241021,20250216,7500,100,64439445280481257,1100,1060,1047,1077,1646400000.0,219800000.0,210,7,اختيارخ خودران-7500-03/11/28,ضران1105,1100,50,1150,120,1060,call
1000,17914401175772326,اهرم,15220,15360,20240720,20241218,24000,40,42768791971101317,100,101,107,107,0.0,0.0,0,0,اختيارخ اهرم-24000-1403/09/28,ضهرم9007,2,40,0,0,101,call
1000,17914401175772326,اهرم,15220,15360,20240824,20250115,16000,68,63312090192145550,1180,8968,1140,1202,27791720000.0,2081180000.0,1826,58,اختيارخ اهرم-16000-1403/10/26,ضهرم1006,1181,10,1235,36,8968,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,1200,100,25996776835057673,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-1200-1403/11/28,ضهمن1115,10,300,314,54,0,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,1900,100,54222488852740314,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-1900-1403/11/28,ضهمن1122,2,520,35,1000,0,call
1000,28320293733348826,وبصادر,1506,1534,20241012,20250205,1400,89,56332639953497198,350,2,350,350,0.0,0.0,0,0,اختيارخ وبصادر-1400-1403/11/17,ضصاد1150,0,0,0,0,2,call
1000,28320293733348826,وبصادر,1506,1534,20241012,20250205,2400,89,26784439701896195,1,0,1,1,0.0,0.0,0,0,اختيارخ وبصادر-2400-1403/11/17,ضصاد1158,2,850,0,0,0,call
1000,63917421733088077,وتجارت,1306,1331,20240810,20241204,1700,26,57872890701964378,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1700-1403/09/14,ضجار9009,2,290,0,0,0,call
1000,63917421733088077,وتجارت,1306,1331,20240914,20250108,900,61,6951480145231481,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-900-1403/10/19,ضجار1052,1,50,0,0,0,call
1000,46348559193224090,فولاد,4178,4204,20240824,20241211,6500,33,60327801573354567,1,100,1,1,0.0,0.0,0,0,اختيارخ فولاد-6500-1403/09/21,ضفلا9021,0,0,20,600,100,call
1000,65883838195688438,خودرو,2248,2246,20240831,20250122,2800,75,31594763383686046,42,144173,39,43,136343448000.0,2351031000.0,60651,130,اختيارخ خودرو-2800-1403/11/03,ضخود1135,37,1000,44,100,144173,call
1000,65883838195688438,خودرو,2248,2246,20241026,20250326,2000,138,6175452130917176,512,83,512,512,0.0,0.0,0,0,اختيارخ خودرو-2000-1404/01/06,ضخود0131,50,100,613,109,83,call
1000,35425587644337450,فملي,6050,6090,20240810,20241127,6500,19,59240059007794642,300,210,300,300,0.0,0.0,0,0,اختيارخ فملي-6500-1403/09/07,ضملي9016,10,300,500,74,210,call
1000,64216772923447100,شتاب,8410,8490,20240831,20250101,6000,54,27698550223279375,1401,380,1401,2453,92510000.0,15411000.0,11,2,اختيارخ شتاب-6000-1403/10/12,ضتاب1001,2400,2,2735,4,380,call
1000,17914401175772326,اهرم,15220,15360,20240615,20241120,22000,12,22562780169627631,5,26603,5,9,669680000.0,207000.0,44,4,اختيارخ اهرم-22000-1403/08/30,ضهرم8006,14,100,25,65,26603,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,20000,96,41905053630970930,600,3236,600,600,0.0,0.0,0,0,اختيارخ اهرم-20000-1403/11/24,ضهرم1107,306,10,600,2,3236,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,2200,100,894189268489544,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-2200-1403/11/28,ضهمن1124,1,560,0,0,0,call
1000,778253364357513,وبملت,2022,2006,20240817,20241218,1400,40,33850232785506884,600,70,600,600,0.0,0.0,0,0,اختيارخ وبملت-1400-1403/09/28,ضملت9012,509,6,0,0,70,call
1000,778253364357513,وبملت,2022,2006,20240817,20241218,1700,40,21574689282618965,400,62,400,400,0.0,0.0,0,0,اختيارخ وبملت-1700-1403/09/28,ضملت9015,209,6,0,0,62,call
1000,778253364357513,وبملت,2022,2006,20240817,20241218,3000,40,23659577658393662,1,1000,1,2,181980000.0,90000.0,90,1,اختيارخ وبملت-3000-1403/09/28,ضملت9023,0,0,0,0,1000,call
1000,48990026850202503,خگستر,3112,3169,20240831,20241225,3500,47,58067951632419927,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-3500-1403/10/05,ضستر1019,20,56,800,5,0,call
1000,48990026850202503,خگستر,3112,3169,20240831,20241225,3750,47,31598086778389459,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-3750-1403/10/05,ضستر1020,10,105,0,0,0,call
1000,48990026850202503,خگستر,3112,3169,20241026,20250219,3750,103,37780723801636290,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-3750-1403/12/01,ضستر1218,2,1000,0,0,0,call
1000,43362635835198978,هاي وب,609,613,20240819,20241204,800,26,3614733922205313,1,0,1,1,0.0,0.0,0,0,اختيارخ هاي وب-800-1403/09/14,ضهاي9018,1,100,0,0,0,call
1000,65883838195688438,خودرو,2248,2246,20240803,20241225,2400,47,48784509286749098,135,236739,130,127,153796920000.0,8889184000.0,68415,670,اختيارخ خودرو-2400-1403/10/05,ضخود1084,132,89,134,100,236739,call
1000,67261627618765635,خودران,7840,7900,20240824,20241211,5500,33,12525582227526921,3567,2,3567,3567,0.0,0.0,0,0,اختيارخ خودران-5500-03/09/21,ضران9001,2019,3,2623,53,2,call
1000,44891482026867833,خساپا,2132,2132,20240713,20241211,1800,33,24384042467898294,394,451,398,398,0.0,0.0,0,0,اختيارخ خساپا-1800-1403/09/21,ضسپا9000,0,0,0,0,451,call
1000,43443105991896600,ارزش,17080,17260,20240817,20241215,15000,37,9054341952935325,4000,3,4033,4033,0.0,0.0,0,0,اختيارخ ارزش-15000-1403/09/25,ضارش9004,501,50,2760,3,3,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,1100,100,7292248712645717,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-1100-1403/11/28,ضهمن1114,10,300,394,55,0,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,1600,100,59667296797097613,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-1600-1403/11/28,ضهمن1119,35,100,100,1000,0,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,2000,33,4861030824114160,9,108198,6,6,0.0,0.0,0,0,اختيارخ وبصادر-2000-1403/09/21,ضصاد9022,2,200,0,0,108198,call
1000,63917421733088077,وتجارت,1306,1331,20240914,20250108,1400,61,4664817100643698,55,5949,55,50,7444200000.0,313500000.0,5700,6,اختيارخ وتجارت-1400-1403/10/19,ضجار1057,51,700,73,1000,5949,call
1000,63917421733088077,وتجارت,1306,1331,20240914,20250108,1800,61,21246992966979235,1,5410,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1800-1403/10/19,ضجار1061,1,5509,0,0,5410,call
1000,63917421733088077,وتجارت,1306,1331,20241109,20250305,1400,117,29558578621171194,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1400-1403/12/15,ضجار1217,0,0,0,0,0,call
1000,46348559193224090,فولاد,4178,4204,20241012,20250219,2800,103,62421072546982218,1,0,1,1,0.0,0.0,0,0,اختيارخ فولاد-2800-1403/12/01,ضفلا1201,1,50,0,0,0,call
1000,46348559193224090,فولاد,4178,4204,20241012,20250219,3000,103,68353664546170277,1,0,1,1,0.0,0.0,0,0,اختيارخ فولاد-3000-1403/12/01,ضفلا1202,55,10,0,0,0,call
1000,65883838195688438,خودرو,2248,2246,20240831,20250122,3750,75,19249607836949669,1,0,1,1,0.0,0.0,0,0,اختيارخ خودرو-3750-1403/11/03,ضخود1139,1,100,0,0,0,call
1000,7681671915916933,جهش,6590,6690,20241023,20250101,9000,54,3580536705015020,1,0,1,1,0.0,0.0,0,0,اختيارخ جهش-9000-1403/10/12,ضجهش1008,1,100,0,0,0,call
1000,64216772923447100,شتاب,8410,8490,20240831,20250101,7500,54,24511833522742318,700,255,700,700,0.0,0.0,0,0,اختيارخ شتاب-7500-1403/10/12,ضتاب1004,731,11,1520,102,255,call
1000,44891482026867833,خساپا,2132,2132,20240922,20250212,2400,96,4790599985798715,70,5,70,70,0.0,0.0,0,0,اختيارخ خساپا-2400-1403/11/24,ضسپا1123,0,0,0,0,5,call
1000,17914401175772326,اهرم,15220,15360,20240615,20241120,13000,12,28659628629467662,3000,945,3000,2387,152200000.0,30000000.0,10,1,اختيارخ اهرم-13000-1403/08/30,ضهرم8000,2400,10,2879,4,945,call
1000,17914401175772326,اهرم,15220,15360,20240824,20250115,15000,68,8825940836055699,1701,5179,1685,1693,11095380000.0,1228245000.0,729,13,اختيارخ اهرم-15000-1403/10/26,ضهرم1005,1701,234,1850,269,5179,call
1000,26824673819862694,خبهمن,1368,1383,20241021,20250216,900,100,66656689205462482,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-900-1403/11/28,ضهمن1112,80,38,573,53,0,call
1000,44604318643489231,بيدار,7240,7310,20241009,20250108,14000,61,1743618155254915,1,0,1,1,0.0,0.0,0,0,اختيارخ بيدار-14000-1403/10/19,ضبيد1010,1,100,0,0,0,call
1000,28320293733348826,وبصادر,1506,1534,20241012,20250205,2000,89,60506930941111575,21,8500,18,16,4518000000.0,53000000.0,3000,3,اختيارخ وبصادر-2000-1403/11/17,ضصاد1156,5,1000,25,1000,8500,call
1000,63917421733088077,وتجارت,1306,1331,20240810,20241204,1300,26,17489692234758580,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1300-1403/09/14,ضجار9005,1,50,0,0,0,call
1000,46348559193224090,فولاد,4178,4204,20241012,20250219,6000,103,70472033185244764,15,7000,13,13,0.0,0.0,0,0,اختيارخ فولاد-6000-1403/12/01,ضفلا1210,2,1000,13,1000,7000,call
1000,48990026850202503,خگستر,3112,3169,20240831,20241225,1900,47,19694174132600213,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-1900-1403/10/05,ضستر1011,100,40,0,0,0,call
1000,48990026850202503,خگستر,3112,3169,20241026,20250219,5000,103,10256143656647752,12,2000,11,1,6224000000.0,23000000.0,2000,2,اختيارخ خگستر-5000-1403/12/01,ضستر1221,1,1100,15,1000,2000,call
1000,65883838195688438,خودرو,2248,2246,20240928,20250219,3250,103,52691253534382901,1,0,1,1,0.0,0.0,0,0,اختيارخ خودرو-3250-1403/12/01,ضخود1235,2,320,0,0,0,call
1000,65883838195688438,خودرو,2248,2246,20241026,20250326,2200,138,50115166338209591,400,216,400,400,2248000.0,400000.0,1,1,اختيارخ خودرو-2200-1404/01/06,ضخود0132,51,1,488,101,216,call
1000,35425587644337450,فملي,6050,6090,20240810,20241127,6000,19,38254073865005511,1200,1,1200,1200,0.0,0.0,0,0,اختيارخ فملي-6000-1403/09/07,ضملي9015,10,300,0,0,1,call
1000,17914401175772326,اهرم,15220,15360,20240720,20241218,30000,40,64172356976440603,1,0,1,1,0.0,0.0,0,0,اختيارخ اهرم-30000-1403/09/28,ضهرم9010,0,0,0,0,0,call
1000,17914401175772326,اهرم,15220,15360,20240824,20250115,20000,68,15765479764164067,301,18635,292,273,18720600000.0,358621000.0,1230,58,اختيارخ اهرم-20000-1403/10/26,ضهرم1008,301,20,420,100,18635,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,24000,96,44848838555861434,1,0,1,1,0.0,0.0,0,0,اختيارخ اهرم-24000-1403/11/24,ضهرم1109,1,100,0,0,0,call
1000,44604318643489231,بيدار,7240,7310,20241009,20250108,7000,61,44767601772841499,960,722,1160,841,43440000.0,6960000.0,6,2,اختيارخ بيدار-7000-1403/10/19,ضبيد1002,100,90,940,52,722,call
1000,778253364357513,وبملت,2022,2006,20240817,20241218,2000,40,18427762265370668,127,160644,129,124,6318750000.0,402015000.0,3125,46,اختيارخ وبملت-2000-1403/09/28,ضملت9018,130,41,152,200,160644,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,1800,33,18932947184239984,19,71202,22,22,0.0,0.0,0,0,اختيارخ وبصادر-1800-1403/09/21,ضصاد9020,3,220,0,0,71202,call
1000,63917421733088077,وتجارت,1306,1331,20241109,20250305,1100,117,58688676573572833,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1100-1403/12/15,ضجار1214,0,0,0,0,0,call
1000,65883838195688438,خودرو,2248,2246,20241026,20250326,1900,138,69278543747892590,500,87,503,537,33720000.0,7550000.0,15,2,اختيارخ خودرو-1900-1404/01/06,ضخود0130,100,100,681,108,87,call
1000,67261627618765635,خودران,7840,7900,20240824,20241211,12000,33,57624217536401259,1,0,1,1,0.0,0.0,0,0,اختيارخ خودران-12000-03/09/21,ضران9010,1,100,0,0,0,call
1000,67261627618765635,خودران,7840,7900,20241021,20250216,8000,100,48885451123824749,750,672,739,792,2156000000.0,203200000.0,275,5,اختيارخ خودران-8000-03/11/28,ضران1106,770,25,800,100,672,call
1000,35425587644337450,فملي,6050,6090,20240810,20241127,7500,19,45923973684168744,5,1307,5,5,0.0,0.0,0,0,اختيارخ فملي-7500-1403/09/07,ضملي9018,0,0,0,0,1307,call
1000,64942549055019553,سرو,12590,12710,20240914,20241113,20000,5,9682212073723623,1,0,1,1,0.0,0.0,0,0,اختيارخ سرو-20000-1403/08/23,ضسرو8010,0,0,0,0,0,call
1000,44891482026867833,خساپا,2132,2132,20240619,20241120,1700,12,44259445235228880,499,103,504,504,0.0,0.0,0,0,اختيارخ خساپا-1700-1403/08/30,ضسپا8060,0,0,0,0,103,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,11000,96,70188540003947248,5390,18,5390,5390,0.0,0.0,0,0,اختيارخ اهرم-11000-1403/11/24,ضهرم1100,0,0,5570,53,18,call
1000,26824673819862694,خبهمن,1368,1383,20240820,20241215,1100,37,26858182565910646,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-1100-1403/09/25,ضهمن9002,10,300,323,52,0,call
1000,26824673819862694,خبهمن,1368,1383,20240820,20241215,1900,37,52693734509189612,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-1900-1403/09/25,ضهمن9010,2,100,0,0,0,call
1000,778253364357513,وبملت,2022,2006,20241019,20250212,2400,96,34298963248028567,81,17288,71,60,19279770000.0,678589000.0,9535,49,اختيارخ وبملت-2400-1403/11/24,ضملت1171,80,8,81,1435,17288,call
1000,48990026850202503,خگستر,3112,3169,20240831,20241225,3000,47,9160994028104773,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-3000-1403/10/05,ضستر1017,3,1000,0,0,0,call
1000,65883838195688438,خودرو,2248,2246,20240803,20241225,2000,47,29372596075146659,320,9681,358,297,256272000.0,40770000.0,114,3,اختيارخ خودرو-2000-1403/10/05,ضخود1082,320,11,490,50,9681,call
1000,65883838195688438,خودرو,2248,2246,20241026,20250326,3250,138,46059671965242225,1,0,1,1,0.0,0.0,0,0,اختيارخ خودرو-3250-1404/01/06,ضخود0137,1,100,0,0,0,call
1000,67261627618765635,خودران,7840,7900,20240824,20241211,7000,33,69594812597908203,1200,4558,1124,1107,3567200000.0,511250000.0,455,6,اختيارخ خودران-7000-03/09/21,ضران9004,1110,150,1210,100,4558,call
1000,35425587644337450,فملي,6050,6090,20240928,20250122,6000,75,58857632433893718,1,0,1,1,0.0,0.0,0,0,اختيارخ فملي-6000-1403/11/03,ضملي1192,1,100,0,0,0,call
1000,64216772923447100,شتاب,8410,8490,20240713,20241113,13000,5,71317533470448956,1,0,1,1,0.0,0.0,0,0,اختيارخ شتاب-13000-1403/08/23,ضتاب8021,0,0,0,0,0,call
1000,64216772923447100,شتاب,8410,8490,20240827,20241204,5500,26,14199079273518714,3653,3572,3748,3748,0.0,0.0,0,0,اختيارخ شتاب-5500-1403/09/14,ضتاب9000,2700,1,3333,3,3572,call
1000,44891482026867833,خساپا,2132,2132,20240922,20250212,2800,96,9370024347220214,1,0,1,1,0.0,0.0,0,0,اختيارخ خساپا-2800-1403/11/24,ضسپا1125,4,300,0,0,0,call
1000,71483646978964608,ذوب,370,376,20240817,20241218,900,40,69606112208253049,1,0,1,1,0.0,0.0,0,0,اختيارخ ذوب-900-1403/09/28,ضذوب9018,0,0,0,0,0,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,1400,33,1120320197717913,300,10,300,300,0.0,0.0,0,0,اختيارخ وبصادر-1400-1403/09/21,ضصاد9016,0,0,0,0,10,call
1000,28320293733348826,وبصادر,1506,1534,20241012,20250205,1700,89,62379661951043104,1,0,1,1,0.0,0.0,0,0,اختيارخ وبصادر-1700-1403/11/17,ضصاد1153,0,0,0,0,0,call
1000,63917421733088077,وتجارت,1306,1331,20240810,20241204,1600,26,14321736670946522,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1600-1403/09/14,ضجار9008,4,130,0,0,0,call
1000,63917421733088077,وتجارت,1306,1331,20241109,20250305,1000,117,8045139269066800,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1000-1403/12/15,ضجار1213,0,0,0,0,0,call
1000,67261627618765635,خودران,7840,7900,20241021,20250216,7000,100,15817684713310600,1450,1648,1407,1449,556640000.0,99900000.0,71,4,اختيارخ خودران-7000-03/11/28,ضران1104,1450,34,1480,16,1648,call
1000,64216772923447100,شتاب,8410,8490,20240713,20241113,15000,5,16820190269509362,1,0,1,1,0.0,0.0,0,0,اختيارخ شتاب-15000-1403/08/23,ضتاب8023,0,0,0,0,0,call
1000,44891482026867833,خساپا,2132,2132,20240817,20250115,1500,68,23975921962368756,650,42,650,650,0.0,0.0,0,0,اختيارخ خساپا-1500-1403/10/26,ضسپا1017,0,0,0,0,42,call
1000,44891482026867833,خساپا,2132,2132,20240922,20250212,2000,96,4771224536351840,379,169,375,375,0.0,0.0,0,0,اختيارخ خساپا-2000-1403/11/24,ضسپا1121,0,0,0,0,169,call
1000,44891482026867833,خساپا,2132,2132,20241019,20250312,1900,124,69170565511078498,475,10,475,475,0.0,0.0,0,0,اختيارخ خساپا-1900-1403/12/22,ضسپا1232,1,50,0,0,10,call
1000,2400322364771558,شستا,907,916,20240903,20250129,1350,82,1911189088963370,1,0,1,1,0.0,0.0,0,0,اختيارخ شستا-1350-1403/11/10,ضستا1128,0,0,0,0,0,call
1000,17914401175772326,اهرم,15220,15360,20240824,20250115,10000,68,66396017662099190,5800,6404,5641,5999,7396920000.0,2741426000.0,486,13,اختيارخ اهرم-10000-1403/10/26,ضهرم1000,5725,4,5840,20,6404,call
1000,17914401175772326,اهرم,15220,15360,20240922,20250212,14000,96,36563310649985850,2870,504,2870,2764,1643760000.0,309960000.0,108,1,اختيارخ اهرم-14000-1403/11/24,ضهرم1103,2002,30,3039,103,504,call
1000,43443105991896600,ارزش,17080,17260,20240817,20241215,22000,37,4164438465409576,2,0,2,2,0.0,0.0,0,0,اختيارخ ارزش-22000-1403/09/25,ضارش9008,10,99,3000,300,0,call
1000,43443105991896600,ارزش,17080,17260,20240817,20241215,24000,37,68452583825353598,1,0,1,1,0.0,0.0,0,0,اختيارخ ارزش-24000-1403/09/25,ضارش9009,1,400,1000,300,0,call
1000,26824673819862694,خبهمن,1368,1383,20240820,20241215,900,37,20714005587243789,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-900-1403/09/25,ضهمن9000,30,100,514,50,0,call
1000,28320293733348826,وبصادر,1506,1534,20240810,20241211,1700,33,33376192721172982,1,0,1,1,0.0,0.0,0,0,اختيارخ وبصادر-1700-1403/09/21,ضصاد9019,5,240,0,0,0,call
